scenario_id,split,base_step,time_s,block_id,temperature_C,current_A,voltage_V,soc_pct,source_current_A,source_voltage_V,source_ocv_V,ambient_C,temperature_source
ambient_+05.0C,train,38,38.0,0,5.0464437920081116,-0.4878653105693943,3.458476479809906,99.47022497378319,-0.481360853,3.37831551600991,3.484546368563254,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,39,39.0,0,5.0426984597762345,-0.4848752133210782,3.4570103798451637,99.45070338657041,-0.481360853,3.37618320256039,3.482803958169272,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,40,40.0,0,5.04680957247278,-0.47851128083327554,3.457434812978627,99.4311817993575,-0.481360853,3.37407170926403,3.4810615477752798,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,41,41.0,0,5.053851681449994,-0.47815457268069866,3.455320925821417,99.41166021214471,-0.481360853,3.3720251042506,3.4793191373812977,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,42,42.0,0,5.048365375494188,-0.4819855972798892,3.451476659646613,99.3921386249318,-0.481360853,3.37008240708078,3.477685614303771,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,43,43.0,0,5.043823186942322,-0.4830474051408343,3.4505646858602885,99.372617037719,-0.481360853,3.36822131881156,3.4762135959501523,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,44,44.0,0,5.043862061110434,-0.4816131907174665,3.449878196669542,99.3530954505061,-0.481360853,3.36641669948789,3.474741577596528,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,45,45.0,0,5.042867541591483,-0.9660582686293538,3.4249737488874623,99.3140632577244,-0.962450922,3.26489230031521,3.4717983689562515,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,46,46.0,0,5.057573154827492,-0.9561740756859636,3.42288851489814,99.2750383844298,-0.962270439,3.26137408856658,3.4689709595191585,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,47,47.0,0,5.063912758358502,-0.9549191400646309,3.420673725930311,99.2360135111353,-0.962270439,3.25789040147234,3.4662084798617196,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,48,48.0,0,5.074451850267982,-0.964048957728586,3.4196475343715202,99.1969886378408,-0.962270439,3.25446225266541,3.463455261934681,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,49,49.0,0,5.0823635338085795,-0.9587352166532722,3.4152319545268393,99.1579637645462,-0.962270439,3.25108049320476,3.460812806982416,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,50,50.0,0,5.093796205141214,-0.9621987868140188,3.4131263893792787,99.1189315717644,-0.962450922,3.24771360912306,3.458169856412521,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,51,51.0,0,5.096586526473202,-0.9551635356330495,3.4101138679931617,99.0799066984699,-0.962270439,3.24446940487184,3.4555892723524684,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,52,52.0,0,5.092910310263124,-0.9590429754799867,3.4082957729699457,99.04088914226989,-0.962090015,3.24126432833816,3.4530674549345246,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,53,53.0,0,5.089314027907389,-0.9694601112245478,3.4059148209317707,99.00186426897531,-0.962270439,3.23807741016048,3.450545164591612,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,54,54.0,0,5.081773400712418,-0.965285248499264,3.400430569299398,98.9628393956808,-0.962270439,3.23506267100779,3.4482516334424687,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,55,55.0,0,5.076179038626558,-0.9628417614206437,3.4007354031957084,98.9238145223863,-0.962270439,3.23213513148635,3.445969578658567,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,56,56.0,0,5.075295787349525,-0.9604352017830442,3.3975228725385214,98.8847896490917,-0.962270439,3.2292173262363,3.4437109144283387,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,57,57.0,0,5.073199907923816,0.4787733315491072,3.4608801474217468,98.90429659250401,0.480999768,3.52469068007485,3.444828230039096,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,58,58.0,0,5.076214028372002,0.48119629814886855,3.461087288422413,98.9238035359163,0.480999768,3.52636958109571,3.445968936203531,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,59,59.0,0,5.081241125715294,0.48649467839586313,3.460937018851251,98.94330316105801,0.480819315,3.52800778909051,3.4471092144179685,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,60,60.0,0,5.0765782793209695,0.48025120378911856,3.464811004209239,98.9628101044703,0.480999768,3.52972623646075,3.448249920582402,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,61,61.0,0,5.081109685732776,0.48157638954022475,3.465265072258828,98.982309729612,0.480819315,3.53138642309062,3.4493901987968396,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,62,62.0,0,5.098702005093125,0.4802506076005665,3.466259667695471,99.00181667302431,0.480999768,3.53314602977766,3.4505420883277464,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,63,63.0,0,5.113069004765138,0.47945249365465226,3.4677113039850633,99.021316298166,0.480819315,3.53486228927136,3.45180240545457,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,64,64.0,0,5.117956809788237,0.4803029587021682,3.468482018263206,99.0408159233077,0.480819315,3.53664013854974,3.4530627225813952,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,65,65.0,0,5.127865955508726,0.0013620381012862423,3.448775127357902,99.0408049422722,-0.000270769,3.43883093179213,3.4530620128453355,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,66,66.0,0,5.13702606593509,0.0022040921943472028,3.447928994643934,99.04078664292541,-0.000451223,3.43891023043399,3.4530608301056676,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,67,67.0,0,5.133738144013537,0.0003671767968642827,3.4499989375045557,99.0407683435787,-0.000451223,3.43902528434528,3.4530596473660045,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,68,68.0,0,5.1469239856071916,0.004138154515517531,3.448037123450838,99.040750044232,-0.000451223,3.43913936988903,3.453058464626342,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,69,69.0,0,5.137580971961895,0.004092398685280824,3.4489655846140295,99.0407390631964,-0.000270769,3.43928985248479,3.4530577548902754,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,70,70.0,0,5.124156103665587,0.000563296494292382,3.44896417824547,99.0407280821609,-0.000270769,3.43940264972243,3.4530570451542166,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,71,71.0,0,5.117987174089639,-0.003044159169551434,3.449515754074029,99.0407171011253,-0.000270769,3.43951450131914,3.4530563354181503,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,72,72.0,0,5.11633264099841,-0.003487721061372865,3.4493241998101873,99.0406988017786,-0.000451223,3.43958805781538,3.4530551526784885,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,73,73.0,0,5.115536782808649,0.008431575367610956,3.448330877287859,99.0406805024319,-0.000451223,3.43969741742097,3.453053969938826,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,74,74.0,0,5.1199765185754895,0.0006929779345785721,3.4482269389900093,99.04066220308519,-0.000451223,3.43980585610037,3.453052787199163,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,75,75.0,0,5.111718405868288,-0.004719802649425845,3.4495324011244475,99.0406439037384,-0.000451223,3.43991338152619,3.4530516044594948,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,76,76.0,0,5.121436969677556,0.004069304783360742,3.450157724045828,99.04062560439169,-0.000451223,3.44002000130711,3.453050421719832,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,77,77.0,0,5.123002392473658,-0.0038630648492600814,3.4499014229556306,99.040607305045,-0.000451223,3.44012572298845,3.4530492389801704,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,78,78.0,0,5.136943253248991,0.0006202707581077398,3.4487312807092128,99.0405816873871,-0.000631677,3.44019319676358,3.453047583236905,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,79,79.0,0,5.134127723378106,0.0027559537457839717,3.4481933905451267,99.0405633880404,-0.000451223,3.44033387768524,3.453046400497242,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,80,80.0,0,5.13289953256985,-0.004717065423212914,3.447824886200131,99.0405450886937,-0.000451223,3.44043695098491,3.4530452177575808,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,81,81.0,0,5.1224039319404335,-0.48260292609640293,3.4251071854150252,99.0210235014809,-0.481360853,3.34099426049186,3.4517834811586297,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,82,82.0,0,5.116596831278631,-0.4771004593897953,3.4267587115284526,99.001501914268,-0.481360853,3.33947371871715,3.4505217445596736,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,83,83.0,0,5.123526846894833,-0.4824537576608998,3.4243130368246333,98.9819803270552,-0.481360853,3.33799098907461,3.449370936346584,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,84,84.0,0,5.123359917810047,-0.48232184905836656,3.4254544364407797,98.96245873984229,-0.481360853,3.33654054554421,3.4482293738576457,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,85,85.0,0,5.11668732316252,-0.4835499864060581,3.4214537060209635,98.94292983435889,-0.481541306,3.33507548994264,3.447087383418717,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,86,86.0,0,5.1094386143491155,-0.47829399658651334,3.4201087296312775,98.923408247146,-0.481360853,3.33369757612183,3.4459458209297797,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,87,87.0,0,5.107519623377427,-0.48487973342084456,3.4205231535624945,98.9038866599332,-0.481360853,3.33228643226366,3.4448042584408483,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,88,88.0,0,5.110440521009494,-0.4811830859572253,3.4192774122183938,98.88435775444981,-0.481541306,3.33083095086425,3.4436863227253376,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,89,89.0,0,5.114672476542415,-0.4763556219382736,3.417290443863159,98.8648361672369,-0.481360853,3.32944427508388,3.442574780630823,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,90,90.0,0,5.117379599172211,-0.48380650440501743,3.418345347300276,98.84531458002411,-0.481360853,3.32803043040271,3.4414632385363153,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,91,91.0,0,5.112170109670537,-0.4856379153328167,3.417023456904828,98.8257929928112,-0.481360853,3.32664116390484,3.4403516964418013,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,92,92.0,0,5.0993771022249215,-0.4869476870756724,3.4139757486718842,98.8062714055984,-0.481360853,3.32529149126986,3.439240154347292,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,93,93.0,0,5.115615811877437,-0.48674825954099743,3.4132066108795494,98.7867498183855,-0.481360853,3.32399418862308,3.4382305876380115,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,94,94.0,0,5.118476358045568,-0.48989826982557677,3.411197138329253,98.7672209129021,-0.481541306,3.32270549866396,3.4372689262335157,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,95,95.0,0,5.118630701299227,-0.47845752151394705,3.4107470647771754,98.7476993256893,-0.481360853,3.32152072946761,3.436307625202435,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,96,96.0,0,5.115338089355811,-0.47567383388623313,3.4113233412816837,98.7281777384764,-0.481360853,3.32031320474976,3.43534632417135,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,97,97.0,0,5.123729836922922,-0.4814677253678604,3.4107557707749514,98.70864883299299,-0.481541306,3.31906646195465,3.4343846627668535,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,98,98.0,0,5.1298240379963405,-0.48108959355966874,3.4082773759143956,98.6891272457801,-0.481360853,3.31787787932882,3.4334233488515546,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,99,99.0,0,5.133250751200996,-0.48219212196130784,3.4083515822216603,98.6696056585673,-0.481360853,3.3166418496513,3.432462024687394,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,100,100.0,0,5.130053987253691,-0.4856878195192247,3.4068462787465736,98.65007675308381,-0.481541306,3.31536911871611,3.4315003401411395,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,101,101.0,0,5.114763806778876,-0.48458094239668487,3.4069110653922365,98.6305478476004,-0.481541306,3.31414447243278,3.4305386555948894,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,102,102.0,0,5.118538305571487,-0.4798794693510942,3.4067121683056265,98.6110262603876,-0.481360853,3.31297921866533,3.4295773314307287,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,103,103.0,0,5.0975941364888175,-0.4798474298658908,3.402544297810746,98.5915046731747,-0.481360853,3.31180903974099,3.4286552197837397,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,104,104.0,0,5.106603911108081,-0.4818395034155546,3.4050931793980057,98.5719757676913,-0.481541306,3.31062948371768,3.427783676271198,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,105,105.0,0,5.112621466183709,-0.9633887214735507,3.3797501430537182,98.5329508943968,-0.962270439,3.21038670802602,3.4260420592012353,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,106,106.0,0,5.111290182844179,-0.963360853975819,3.378990480756683,98.4939260211022,-0.962270439,3.20802640465112,3.4243097972128256,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,107,107.0,0,5.114477907512461,-0.9563526223018229,3.378489076608681,98.4549011478077,-0.962270439,3.20567580773455,3.422628285862462,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,108,108.0,0,5.113671324264585,-0.9637734426773094,3.374478423858222,98.41587627451311,-0.962270439,3.20336265136511,3.4209467745120947,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,109,109.0,0,5.130293992655046,-0.9527912759316159,3.375976739785911,98.3768514012186,-0.962270439,3.20111016241914,3.419336486423232,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,110,110.0,0,5.116066491744346,-0.9581897656077113,3.372862250617033,98.3378265279241,-0.962270439,3.19890938637674,3.4177750462176473,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,111,111.0,0,5.122182514967417,-0.9599330226204525,3.3723091627484427,98.2987943351423,-0.962450922,3.19672499161003,3.4162170256081725,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,112,112.0,0,5.132172761320917,-0.9630065542653655,3.369445626721463,98.2597694618478,-0.962270439,3.19468909419812,3.4147757500119393,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,113,113.0,0,5.127761736662054,-0.9552336961379924,3.3670032346029806,98.220737269066,-0.962450922,3.19261540611767,3.4133342040907175,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,114,114.0,0,5.131336748968566,-0.9638954818386448,3.3670714719406747,98.1817050762842,-0.962450922,3.19052711970575,3.411864480693887,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,115,115.0,0,5.13169295672658,-0.9619172399188705,3.3664436331520817,98.1426802029897,-0.962270439,3.18839806449769,3.410363099768303,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,116,116.0,0,5.147726814303223,-0.9620773367541419,3.362923545099861,98.1036553296951,-0.962270439,3.18634558535324,3.4088617188427155,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,117,117.0,0,5.1514575917388505,0.48112906501790514,3.4277982012822537,98.1231622731074,0.480999768,3.4814553125935,3.4096121979675202,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,118,118.0,0,5.148630112759981,0.4710051048514294,3.4280292358582796,98.14266921651969,0.480999768,3.4828331952069,3.4103626770923245,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,119,119.0,0,5.146250482262899,0.4795687316254249,3.4277414853210924,98.162176159932,0.480999768,3.48423294758664,3.4111131562171297,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,120,120.0,0,5.1534656727623025,0.4789423274920254,3.429035533411565,98.1816831033443,0.480999768,3.48562774658661,3.4118636353419345,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,121,121.0,0,5.148889222426316,0.4793748134489956,3.4288601210849117,98.20119004675661,0.480999768,3.48699082435537,3.4126122815805258,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,122,122.0,0,5.144383499954657,0.4824142236168529,3.4307864591910286,98.2207043084395,0.481180221,3.48835608387278,3.4133329867812785,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,123,123.0,0,5.132973051318921,0.4840959557402997,3.431929035341782,98.24021125185179,0.480999768,3.48963024329765,3.4140534217019787,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,124,124.0,0,5.146574158125315,0.4849533475532857,3.4294751730889685,98.2597181952641,0.480999768,3.49093391087969,3.414773856622679,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,125,125.0,0,5.149929942173976,-0.4930692309798929,3.388040543487732,98.2401966080512,-0.481360853,3.29410607185307,3.414052880873767,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,126,126.0,0,5.144952320362005,-0.4843696216687909,3.389433595592443,98.2206750208384,-0.481360853,3.2931683061151,3.4133319051248585,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,127,127.0,0,5.138513681281242,-0.48020938453041834,3.3886963442450604,98.201146115355,-0.481541306,3.29218304444131,3.4126106590958973,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,128,128.0,0,5.137368834485609,-0.47874598256439566,3.3873651709195336,98.1816245281421,-0.481360853,3.29124353945579,3.4118613818127397,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,129,129.0,0,5.140269448114441,-0.4813307863954959,3.388207497632795,98.1620956226587,-0.481541306,3.29020539754237,3.4111100577541307,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,130,130.0,0,5.137195913854648,-0.4771881160363886,3.3872458315018297,98.14257403544579,-0.481360853,3.28924330660567,3.4103590152470256,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,131,131.0,0,5.152582391360732,-0.486835922315614,3.3827121043194848,98.1230451299624,-0.481541306,3.28823638114328,3.409607691188417,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,132,132.0,0,5.146335782865114,-0.48133904394719684,3.3843005891612097,98.1035235427495,-0.481360853,3.28735934022336,3.408856648681312,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,133,133.0,0,5.135608733381459,-0.47009802620834135,3.383860015975745,98.0840019555367,-0.481360853,3.28651750981155,3.4082533312368914,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,134,134.0,0,5.1352224527916155,-0.47979513423505976,3.383551033707711,98.0644803683239,-0.481360853,3.28572688542508,3.4076825499924257,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,135,135.0,0,5.133290862939095,-0.48593198860270315,3.383139364330447,98.044958781111,-0.481360853,3.28496603719414,3.407111768747957,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,136,136.0,0,5.133932820799732,-0.4787545431849435,3.381468730915813,98.0254298756276,-0.481541306,3.28417671513688,3.4065407735284916,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,137,137.0,0,5.127489637194032,-0.4883466877636458,3.3825762941008555,98.0059009701441,-0.481541306,3.28341156416971,3.405969778309024,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,138,138.0,0,5.128410542364358,-0.48214630625964366,3.37968131364012,97.9863867012019,-0.4811804,3.28269427700913,3.40537826030884,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,139,139.0,0,5.141370958993758,-0.476422977183249,3.3796314543744166,97.9668651139891,-0.481360853,3.28185403011516,3.4047774355368694,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,140,140.0,0,5.153306974044849,-0.48298451354625316,3.379905792818802,97.9473362085056,-0.481541306,3.28100899670405,3.404176385527152,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,141,141.0,0,5.156988184426329,-0.48004521967877145,3.37885152232642,97.9278219395634,-0.4811804,3.28027754768451,3.4035757859929254,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,142,142.0,0,5.151353552721542,-0.480759998949378,3.3796438908325843,97.9083003523505,-0.481360853,3.27944517982395,3.4029749612209517,5.0,synthetic_first_order_heat_model
ambient_+05.0C,train,143,143.0,0,5.157732941576083,-0.48016175582751963,3.3799752031737706,97.8887787651377,-0.481360853,3.27866392889143,3.402391405873328,5.0,synthetic_first_order_heat_model
